date,open,,high,,low,,close,
2019-03-08 16.00.00.000,1.12258,122580,1.12378,123780,1.12254,122540,1.1236,123600
2019-03-08 17.00.00.000,1.12362,123620,1.12443,124430,1.12325,123250,1.12426,124260
2019-03-08 18.00.00.000,1.12427,124270,1.12459,124590,1.12377,123770,1.12401,124010
2019-03-08 19.00.00.000,1.12402,124020,1.1243,124300,1.12382,123820,1.12403,124030
2019-03-08 20.00.00.000,1.12402,124020,1.12433,124330,1.12385,123850,1.12423,124230
2019-03-08 21.00.00.000,1.12427,124270,1.12429,124290,1.12312,123120,1.12316,123160
2019-03-10 22.00.00.000,1.12315,123150,1.12351,123510,1.123,123000,1.12306,123060
2019-03-10 23.00.00.000,1.12341,123410,1.12342,123420,1.12305,123050,1.12341,123410
2019-03-11 00.00.00.000,1.12342,123420,1.12373,123730,1.1231,123100,1.12315,123150
2019-03-11 01.00.00.000,1.12316,123160,1.12321,123210,1.12229,122290,1.12277,122770
2019-03-11 02.00.00.000,1.12274,122740,1.12298,122980,1.12238,122380,1.12287,122870
2019-03-11 03.00.00.000,1.12286,122860,1.12322,123220,1.12286,122860,1.12318,123180
2019-03-11 04.00.00.000,1.12317,123170,1.12333,123330,1.12306,123060,1.12326,123260
2019-03-11 05.00.00.000,1.12327,123270,1.12336,123360,1.12317,123170,1.12333,123330
2019-03-11 06.00.00.000,1.12332,123320,1.12346,123460,1.1232,123200,1.12331,123310
2019-03-11 07.00.00.000,1.12332,123320,1.12408,124080,1.12331,123310,1.12372,123720
2019-03-11 08.00.00.000,1.12371,123710,1.12504,125040,1.12348,123480,1.12486,124860
2019-03-11 09.00.00.000,1.12484,124840,1.12498,124980,1.12427,124270,1.12462,124620
2019-03-11 10.00.00.000,1.12461,124610,1.12583,125830,1.12423,124230,1.12522,125220
2019-03-11 11.00.00.000,1.12523,125230,1.12525,125250,1.12358,123580,1.1243,124300
2019-03-11 12.00.00.000,1.12431,124310,1.12492,124920,1.12397,123970,1.12431,124310
2019-03-11 13.00.00.000,1.12436,124360,1.12476,124760,1.12324,123240,1.12364,123640
2019-03-11 14.00.00.000,1.12365,123650,1.12543,125430,1.1236,123600,1.12473,124730
2019-03-11 15.00.00.000,1.12469,124690,1.12492,124920,1.12359,123590,1.12419,124190
2019-03-11 16.00.00.000,1.1242,124200,1.12449,124490,1.12216,122160,1.12248,122480
2019-03-11 17.00.00.000,1.12249,122490,1.12346,123460,1.12221,122210,1.12333,123330
2019-03-11 18.00.00.000,1.12332,123320,1.12416,124160,1.12299,122990,1.12416,124160
2019-03-11 19.00.00.000,1.12415,124150,1.12462,124620,1.12384,123840,1.12398,123980
2019-03-11 20.00.00.000,1.12399,123990,1.12501,125010,1.1238,123800,1.12475,124750
2019-03-11 21.00.00.000,1.12479,124790,1.12479,124790,1.12409,124090,1.12443,124430
2019-03-11 22.00.00.000,1.12438,124380,1.12496,124960,1.12438,124380,1.12487,124870
2019-03-11 23.00.00.000,1.1268,126800,1.127,127000,1.12594,125940,1.12631,126310
2019-03-12 00.00.00.000,1.12629,126290,1.12677,126770,1.12544,125440,1.12587,125870
2019-03-12 01.00.00.000,1.1259,125900,1.1261,126100,1.12552,125520,1.12591,125910
2019-03-12 02.00.00.000,1.12592,125920,1.12631,126310,1.1258,125800,1.12605,126050
2019-03-12 03.00.00.000,1.12604,126040,1.12632,126320,1.12575,125750,1.1263,126300
2019-03-12 04.00.00.000,1.12629,126290,1.12655,126550,1.12605,126050,1.12611,126110
2019-03-12 05.00.00.000,1.12609,126090,1.1261,126100,1.1251,125100,1.12512,125120
2019-03-12 06.00.00.000,1.12511,125110,1.12569,125690,1.12511,125110,1.12553,125530
2019-03-12 07.00.00.000,1.12552,125520,1.12602,126020,1.12535,125350,1.12581,125810
2019-03-12 08.00.00.000,1.12577,125770,1.12673,126730,1.12545,125450,1.1266,126600
2019-03-12 09.00.00.000,1.12661,126610,1.12829,128290,1.12637,126370,1.12822,128220
2019-03-12 10.00.00.000,1.12821,128210,1.12841,128410,1.12724,127240,1.12729,127290
2019-03-12 11.00.00.000,1.1273,127300,1.12777,127770,1.1267,126700,1.12691,126910
2019-03-12 12.00.00.000,1.1269,126900,1.12744,127440,1.12502,125020,1.12534,125340
2019-03-12 13.00.00.000,1.12532,125320,1.12845,128450,1.12491,124910,1.12814,128140
2019-03-12 14.00.00.000,1.12813,128130,1.1283,128300,1.12727,127270,1.12796,127960
2019-03-12 15.00.00.000,1.12795,127950,1.12809,128090,1.1267,126700,1.12711,127110
2019-03-12 16.00.00.000,1.12713,127130,1.12941,129410,1.12671,126710,1.12761,127610
2019-03-12 17.00.00.000,1.12762,127620,1.12949,129490,1.12735,127350,1.12935,129350
2019-03-12 18.00.00.000,1.12934,129340,1.12949,129490,1.12884,128840,1.12894,128940
2019-03-12 19.00.00.000,1.12893,128930,1.13005,130050,1.12888,128880,1.12976,129760
2019-03-12 20.00.00.000,1.12977,129770,1.13048,130480,1.12894,128940,1.1296,129600
2019-03-12 21.00.00.000,1.12963,129630,1.12996,129960,1.1282,128200,1.12858,128580
2019-03-12 22.00.00.000,1.12853,128530,1.12881,128810,1.12844,128440,1.12878,128780
2019-03-12 23.00.00.000,1.12896,128960,1.129,129000,1.12883,128830,1.12894,128940
2019-03-13 00.00.00.000,1.12896,128960,1.12899,128990,1.12849,128490,1.12864,128640
2019-03-13 01.00.00.000,1.12863,128630,1.12898,128980,1.12861,128610,1.12879,128790
2019-03-13 02.00.00.000,1.1288,128800,1.12899,128990,1.12869,128690,1.12869,128690
2019-03-13 03.00.00.000,1.1287,128700,1.12893,128930,1.12834,128340,1.12843,128430
2019-03-13 04.00.00.000,1.12844,128440,1.12854,128540,1.12828,128280,1.1284,128400
2019-03-13 05.00.00.000,1.12838,128380,1.12861,128610,1.12827,128270,1.12832,128320
2019-03-13 06.00.00.000,1.1283,128300,1.12876,128760,1.12824,128240,1.12865,128650
2019-03-13 07.00.00.000,1.12864,128640,1.12884,128840,1.12833,128330,1.12866,128660
2019-03-13 08.00.00.000,1.12865,128650,1.1289,128900,1.12784,127840,1.12794,127940
2019-03-13 09.00.00.000,1.12796,127960,1.12967,129670,1.12772,127720,1.1294,129400
2019-03-13 10.00.00.000,1.12941,129410,1.12977,129770,1.12889,128890,1.12938,129380
2019-03-13 11.00.00.000,1.12939,129390,1.13025,130250,1.12912,129120,1.12928,129280
2019-03-13 12.00.00.000,1.12927,129270,1.13045,130450,1.12895,128950,1.1302,130200
2019-03-13 13.00.00.000,1.13022,130220,1.13046,130460,1.12914,129140,1.12935,129350
2019-03-13 14.00.00.000,1.12934,129340,1.13123,131230,1.12904,129040,1.13072,130720
2019-03-13 15.00.00.000,1.13073,130730,1.13135,131350,1.13051,130510,1.13053,130530
2019-03-13 16.00.00.000,1.13052,130520,1.13137,131370,1.13001,130010,1.13092,130920
2019-03-13 17.00.00.000,1.1309,130900,1.13151,131510,1.13,130000,1.13052,130520
2019-03-13 18.00.00.000,1.13042,130420,1.13083,130830,1.12999,129990,1.13027,130270
2019-03-13 19.00.00.000,1.13026,130260,1.1334,133400,1.13024,130240,1.13294,132940
2019-03-13 20.00.00.000,1.13292,132920,1.13384,133840,1.13213,132130,1.13333,133330
2019-03-13 21.00.00.000,1.13334,133340,1.13367,133670,1.13251,132510,1.13252,132520
2019-03-13 22.00.00.000,1.13246,132460,1.13298,132980,1.13228,132280,1.13298,132980
2019-03-13 23.00.00.000,1.13317,133170,1.13372,133720,1.13305,133050,1.13372,133720
2019-03-14 00.00.00.000,1.13371,133710,1.13374,133740,1.13293,132930,1.13302,133020
2019-03-14 01.00.00.000,1.13303,133030,1.13329,133290,1.13261,132610,1.13271,132710
2019-03-14 02.00.00.000,1.13274,132740,1.13277,132770,1.13231,132310,1.13269,132690
2019-03-14 03.00.00.000,1.13268,132680,1.13316,133160,1.13249,132490,1.13267,132670
2019-03-14 04.00.00.000,1.13266,132660,1.13281,132810,1.13201,132010,1.13207,132070
2019-03-14 05.00.00.000,1.13211,132110,1.13223,132230,1.13175,131750,1.13188,131880
2019-03-14 06.00.00.000,1.13187,131870,1.13224,132240,1.13173,131730,1.13195,131950
2019-03-14 07.00.00.000,1.13194,131940,1.13203,132030,1.13135,131350,1.13176,131760
2019-03-14 08.00.00.000,1.13175,131750,1.1328,132800,1.13121,131210,1.13232,132320
2019-03-14 09.00.00.000,1.13235,132350,1.13359,133590,1.13233,132330,1.13261,132610
2019-03-14 10.00.00.000,1.13262,132620,1.13262,132620,1.13112,131120,1.13133,131330
2019-03-14 11.00.00.000,1.13132,131320,1.13137,131370,1.13011,130110,1.1306,130600
2019-03-14 12.00.00.000,1.13061,130610,1.13116,131160,1.12957,129570,1.13016,130160
2019-03-14 13.00.00.000,1.13015,130150,1.13106,131060,1.12978,129780,1.13011,130110
2019-03-14 14.00.00.000,1.13013,130130,1.13047,130470,1.1294,129400,1.12998,129980
2019-03-14 15.00.00.000,1.12996,129960,1.13073,130730,1.12943,129430,1.13,130000
2019-03-14 16.00.00.000,1.13002,130020,1.13093,130930,1.12961,129610,1.13031,130310
2019-03-14 17.00.00.000,1.13036,130360,1.13046,130460,1.12966,129660,1.12993,129930
2019-03-14 18.00.00.000,1.12994,129940,1.13038,130380,1.1297,129700,1.1299,129900
2019-03-14 19.00.00.000,1.12989,129890,1.13075,130750,1.12982,129820,1.12996,129960
2019-03-14 20.00.00.000,1.12995,129950,1.13037,130370,1.12985,129850,1.13022,130220
2019-03-14 21.00.00.000,1.13021,130210,1.13048,130480,1.13009,130090,1.13032,130320
2019-03-14 22.00.00.000,1.13029,130290,1.13068,130680,1.12965,129650,1.1305,130500
2019-03-14 23.00.00.000,1.13073,130730,1.13093,130930,1.13055,130550,1.13055,130550
2019-03-15 00.00.00.000,1.13056,130560,1.13088,130880,1.13047,130470,1.13063,130630
2019-03-15 01.00.00.000,1.13065,130650,1.13093,130930,1.1304,130400,1.13057,130570
2019-03-15 02.00.00.000,1.13056,130560,1.13122,131220,1.13042,130420,1.13097,130970
2019-03-15 03.00.00.000,1.13096,130960,1.13224,132240,1.13096,130960,1.13224,132240
2019-03-15 04.00.00.000,1.13223,132230,1.1327,132700,1.13186,131860,1.13193,131930
2019-03-15 05.00.00.000,1.13192,131920,1.13193,131930,1.13151,131510,1.13188,131880
2019-03-15 06.00.00.000,1.13187,131870,1.13189,131890,1.13145,131450,1.13164,131640
2019-03-15 07.00.00.000,1.13163,131630,1.13204,132040,1.13158,131580,1.13189,131890
2019-03-15 08.00.00.000,1.13188,131880,1.13252,132520,1.1316,131600,1.13252,132520
2019-03-15 09.00.00.000,1.13258,132580,1.13291,132910,1.13187,131870,1.13234,132340
2019-03-15 10.00.00.000,1.13232,132320,1.13248,132480,1.1312,131200,1.1322,132200
2019-03-15 11.00.00.000,1.13221,132210,1.13264,132640,1.13148,131480,1.1319,131900
2019-03-15 12.00.00.000,1.13189,131890,1.13213,132130,1.13168,131680,1.13184,131840
2019-03-15 13.00.00.000,1.13185,131850,1.13195,131950,1.13028,130280,1.13035,130350
2019-03-15 14.00.00.000,1.13034,130340,1.13346,133460,1.13,130000,1.13293,132930
2019-03-15 15.00.00.000,1.13295,132950,1.13442,134420,1.1324,132400,1.13355,133550
2019-03-15 16.00.00.000,1.13354,133540,1.13406,134060,1.13219,132190,1.13266,132660
2019-03-15 17.00.00.000,1.13267,132670,1.13282,132820,1.13142,131420,1.13175,131750
2019-03-15 18.00.00.000,1.13174,131740,1.13238,132380,1.13165,131650,1.13202,132020
2019-03-15 19.00.00.000,1.13201,132010,1.13223,132230,1.13172,131720,1.13197,131970
2019-03-15 20.00.00.000,1.13195,131950,1.1323,132300,1.13189,131890,1.13217,132170
2019-03-17 22.00.00.000,1.13219,132190,1.13292,132920,1.13178,131780,1.13238,132380
2019-03-17 23.00.00.000,1.13252,132520,1.13276,132760,1.13231,132310,1.13261,132610
2019-03-18 00.00.00.000,1.1326,132600,1.13263,132630,1.13188,131880,1.13192,131920
2019-03-18 01.00.00.000,1.13193,131930,1.13243,132430,1.13191,131910,1.13207,132070
2019-03-18 02.00.00.000,1.13203,132030,1.13262,132620,1.132,132000,1.13257,132570
2019-03-18 03.00.00.000,1.13256,132560,1.13329,133290,1.13243,132430,1.13325,133250
2019-03-18 04.00.00.000,1.13324,133240,1.13379,133790,1.1331,133100,1.13351,133510
2019-03-18 05.00.00.000,1.13352,133520,1.13383,133830,1.1334,133400,1.13362,133620
2019-03-18 06.00.00.000,1.13359,133590,1.13363,133630,1.13318,133180,1.13342,133420
2019-03-18 07.00.00.000,1.13338,133380,1.13448,134480,1.1333,133300,1.13424,134240
2019-03-18 08.00.00.000,1.13423,134230,1.13498,134980,1.13384,133840,1.13496,134960
2019-03-18 09.00.00.000,1.13492,134920,1.13506,135060,1.13413,134130,1.13444,134440
2019-03-18 10.00.00.000,1.13442,134420,1.13508,135080,1.13402,134020,1.13508,135080
2019-03-18 11.00.00.000,1.13506,135060,1.13526,135260,1.13474,134740,1.13521,135210
2019-03-18 12.00.00.000,1.1352,135200,1.13583,135830,1.13509,135090,1.13569,135690
2019-03-18 13.00.00.000,1.13572,135720,1.13589,135890,1.13458,134580,1.1346,134600
2019-03-18 14.00.00.000,1.13459,134590,1.13494,134940,1.13416,134160,1.13458,134580
2019-03-18 15.00.00.000,1.13459,134590,1.13495,134950,1.13404,134040,1.13443,134430
2019-03-18 16.00.00.000,1.13442,134420,1.13463,134630,1.13305,133050,1.13369,133690
2019-03-18 17.00.00.000,1.13372,133720,1.13421,134210,1.1326,132600,1.13295,132950
2019-03-18 18.00.00.000,1.13291,132910,1.13321,133210,1.13244,132440,1.13274,132740
2019-03-18 19.00.00.000,1.13273,132730,1.1337,133700,1.13259,132590,1.13367,133670
2019-03-18 20.00.00.000,1.1337,133700,1.13419,134190,1.13352,133520,1.13419,134190
2019-03-18 21.00.00.000,1.13421,134210,1.13428,134280,1.13351,133510,1.13353,133530
2019-03-18 22.00.00.000,1.13358,133580,1.13389,133890,1.13309,133090,1.13351,133510
2019-03-18 23.00.00.000,1.13366,133660,1.13374,133740,1.13343,133430,1.13347,133470
2019-03-19 00.00.00.000,1.13348,133480,1.13369,133690,1.13346,133460,1.13359,133590
2019-03-19 01.00.00.000,1.13358,133580,1.134,134000,1.13336,133360,1.13378,133780
2019-03-19 02.00.00.000,1.13377,133770,1.13418,134180,1.13366,133660,1.13382,133820
2019-03-19 03.00.00.000,1.13381,133810,1.13428,134280,1.13371,133710,1.13425,134250
2019-03-19 04.00.00.000,1.13424,134240,1.13486,134860,1.13419,134190,1.13479,134790
2019-03-19 05.00.00.000,1.13478,134780,1.13487,134870,1.13456,134560,1.13459,134590
2019-03-19 06.00.00.000,1.13457,134570,1.1347,134700,1.1342,134200,1.13435,134350
2019-03-19 07.00.00.000,1.13436,134360,1.13501,135010,1.13435,134350,1.13492,134920
2019-03-19 08.00.00.000,1.13491,134910,1.13516,135160,1.13445,134450,1.1347,134700
2019-03-19 09.00.00.000,1.13465,134650,1.13571,135710,1.13455,134550,1.13544,135440
2019-03-19 10.00.00.000,1.13543,135430,1.13557,135570,1.13488,134880,1.13523,135230
2019-03-19 11.00.00.000,1.13521,135210,1.13575,135750,1.13472,134720,1.13549,135490
2019-03-19 12.00.00.000,1.13548,135480,1.13614,136140,1.13518,135180,1.13552,135520
2019-03-19 13.00.00.000,1.13553,135530,1.13613,136130,1.13469,134690,1.13521,135210
2019-03-19 14.00.00.000,1.13522,135220,1.13612,136120,1.13442,134420,1.13462,134620
2019-03-19 15.00.00.000,1.13459,134590,1.13526,135260,1.13389,133890,1.13501,135010
2019-03-19 16.00.00.000,1.13505,135050,1.13603,136030,1.13444,134440,1.13463,134630
2019-03-19 17.00.00.000,1.13465,134650,1.13565,135650,1.1345,134500,1.13493,134930
2019-03-19 18.00.00.000,1.13495,134950,1.13588,135880,1.13474,134740,1.13537,135370
2019-03-19 19.00.00.000,1.13538,135380,1.13555,135550,1.13517,135170,1.1353,135300
2019-03-19 20.00.00.000,1.13529,135290,1.13591,135910,1.13503,135030,1.1358,135800
2019-03-19 21.00.00.000,1.13579,135790,1.13579,135790,1.13483,134830,1.13515,135150
2019-03-19 22.00.00.000,1.13512,135120,1.13534,135340,1.13484,134840,1.1349,134900
2019-03-19 23.00.00.000,1.13503,135030,1.13538,135380,1.135,135000,1.13533,135330
2019-03-20 00.00.00.000,1.13534,135340,1.13544,135440,1.13513,135130,1.13541,135410
2019-03-20 01.00.00.000,1.13542,135420,1.13568,135680,1.1347,134700,1.1347,134700
2019-03-20 02.00.00.000,1.13468,134680,1.13493,134930,1.13427,134270,1.1349,134900
2019-03-20 03.00.00.000,1.13488,134880,1.13501,135010,1.13457,134570,1.13475,134750
2019-03-20 04.00.00.000,1.13474,134740,1.1348,134800,1.13447,134470,1.13467,134670
2019-03-20 05.00.00.000,1.13463,134630,1.13481,134810,1.13446,134460,1.1346,134600
2019-03-20 06.00.00.000,1.13459,134590,1.1348,134800,1.13454,134540,1.13472,134720
2019-03-20 07.00.00.000,1.13471,134710,1.13498,134980,1.13455,134550,1.1347,134700
2019-03-20 08.00.00.000,1.13469,134690,1.13534,135340,1.13404,134040,1.1345,134500
2019-03-20 09.00.00.000,1.13449,134490,1.13511,135110,1.13354,133540,1.13428,134280
2019-03-20 10.00.00.000,1.13429,134290,1.13523,135230,1.13419,134190,1.1349,134900
2019-03-20 11.00.00.000,1.13491,134910,1.13547,135470,1.13474,134740,1.13506,135060
2019-03-20 12.00.00.000,1.13505,135050,1.13576,135760,1.13497,134970,1.13576,135760
2019-03-20 13.00.00.000,1.13578,135780,1.1366,136600,1.1354,135400,1.13543,135430
2019-03-20 14.00.00.000,1.13544,135440,1.13609,136090,1.13525,135250,1.13591,135910
2019-03-20 15.00.00.000,1.13596,135960,1.13642,136420,1.13555,135550,1.13569,135690
2019-03-20 16.00.00.000,1.13568,135680,1.13614,136140,1.13458,134580,1.13524,135240
2019-03-20 17.00.00.000,1.1352,135200,1.13564,135640,1.13478,134780,1.13497,134970
2019-03-20 18.00.00.000,1.13494,134940,1.13578,135780,1.13471,134710,1.13558,135580
2019-03-20 19.00.00.000,1.13575,135750,1.14468,144680,1.13575,135750,1.14455,144550
2019-03-20 20.00.00.000,1.14454,144540,1.14478,144780,1.14169,141690,1.14335,143350
2019-03-20 21.00.00.000,1.14339,143390,1.14339,143390,1.14097,140970,1.14128,141280
2019-03-20 22.00.00.000,1.14127,141270,1.14239,142390,1.14109,141090,1.14234,142340
2019-03-20 23.00.00.000,1.14256,142560,1.14257,142570,1.1421,142100,1.1421,142100
2019-03-21 00.00.00.000,1.14211,142110,1.14299,142990,1.14211,142110,1.14282,142820
2019-03-21 01.00.00.000,1.14281,142810,1.14342,143420,1.14243,142430,1.14316,143160
2019-03-21 02.00.00.000,1.14317,143170,1.14372,143720,1.14265,142650,1.14313,143130
2019-03-21 03.00.00.000,1.14314,143140,1.14341,143410,1.14263,142630,1.14278,142780
2019-03-21 04.00.00.000,1.14276,142760,1.14306,143060,1.14225,142250,1.14238,142380
2019-03-21 05.00.00.000,1.14239,142390,1.14261,142610,1.14211,142110,1.14258,142580
2019-03-21 06.00.00.000,1.14259,142590,1.14266,142660,1.14184,141840,1.14196,141960
2019-03-21 07.00.00.000,1.142,142000,1.1425,142500,1.14178,141780,1.14235,142350
2019-03-21 08.00.00.000,1.14234,142340,1.14295,142950,1.1412,141200,1.14132,141320
2019-03-21 09.00.00.000,1.1413,141300,1.14136,141360,1.13927,139270,1.13984,139840
2019-03-21 10.00.00.000,1.13989,139890,1.14069,140690,1.13979,139790,1.14059,140590
2019-03-21 11.00.00.000,1.1406,140600,1.14068,140680,1.13843,138430,1.13883,138830
2019-03-21 12.00.00.000,1.13882,138820,1.13953,139530,1.13838,138380,1.1392,139200
2019-03-21 13.00.00.000,1.13922,139220,1.13965,139650,1.13841,138410,1.13852,138520
2019-03-21 14.00.00.000,1.13851,138510,1.1395,139500,1.13786,137860,1.13917,139170
2019-03-21 15.00.00.000,1.13918,139180,1.13919,139190,1.13641,136410,1.13712,137120
2019-03-21 16.00.00.000,1.13713,137130,1.13721,137210,1.13536,135360,1.13606,136060
2019-03-21 17.00.00.000,1.13605,136050,1.13622,136220,1.1343,134300,1.1352,135200
2019-03-21 18.00.00.000,1.13515,135150,1.13531,135310,1.13424,134240,1.13526,135260
2019-03-21 19.00.00.000,1.13525,135250,1.1363,136300,1.13465,134650,1.13529,135290
2019-03-21 20.00.00.000,1.13531,135310,1.1367,136700,1.13519,135190,1.13667,136670
2019-03-21 21.00.00.000,1.13665,136650,1.13771,137710,1.13637,136370,1.13726,137260
2019-03-21 22.00.00.000,1.13731,137310,1.13788,137880,1.13693,136930,1.13732,137320
2019-03-21 23.00.00.000,1.13737,137370,1.13773,137730,1.13724,137240,1.13764,137640
2019-03-22 00.00.00.000,1.13758,137580,1.13771,137710,1.13733,137330,1.13737,137370
2019-03-22 01.00.00.000,1.13738,137380,1.13742,137420,1.13611,136110,1.13669,136690
2019-03-22 02.00.00.000,1.1367,136700,1.13761,137610,1.13648,136480,1.13757,137570
2019-03-22 03.00.00.000,1.13756,137560,1.13767,137670,1.13709,137090,1.13736,137360
2019-03-22 04.00.00.000,1.13738,137380,1.1376,137600,1.13721,137210,1.13745,137450
2019-03-22 05.00.00.000,1.13746,137460,1.13776,137760,1.13739,137390,1.13775,137750
2019-03-22 06.00.00.000,1.13774,137740,1.13786,137860,1.13752,137520,1.13768,137680
2019-03-22 07.00.00.000,1.13769,137690,1.13807,138070,1.13761,137610,1.13796,137960
2019-03-22 08.00.00.000,1.13795,137950,1.13905,139050,1.13786,137860,1.13874,138740
2019-03-22 09.00.00.000,1.13875,138750,1.13902,139020,1.12883,128830,1.13031,130310
2019-03-22 10.00.00.000,1.1303,130300,1.13129,131290,1.12926,129260,1.13046,130460
2019-03-22 11.00.00.000,1.13047,130470,1.13195,131950,1.12945,129450,1.1309,130900
2019-03-22 12.00.00.000,1.13091,130910,1.13116,131160,1.12938,129380,1.12986,129860
2019-03-22 13.00.00.000,1.12985,129850,1.13105,131050,1.12961,129610,1.13055,130550
2019-03-22 14.00.00.000,1.13054,130540,1.13153,131530,1.12952,129520,1.13047,130470
2019-03-22 15.00.00.000,1.13045,130450,1.1309,130900,1.12763,127630,1.12786,127860
2019-03-22 16.00.00.000,1.12787,127870,1.12866,128660,1.12732,127320,1.12822,128220
2019-03-22 17.00.00.000,1.12825,128250,1.12956,129560,1.12815,128150,1.1284,128400
2019-03-22 18.00.00.000,1.12838,128380,1.12974,129740,1.1282,128200,1.12964,129640
2019-03-22 19.00.00.000,1.12966,129660,1.12967,129670,1.12833,128330,1.12937,129370
2019-03-22 20.00.00.000,1.12934,129340,1.13012,130120,1.12932,129320,1.12973,129730
2019-03-24 22.00.00.000,1.12974,129740,1.13017,130170,1.12937,129370,1.12991,129910
2019-03-24 23.00.00.000,1.12978,129780,1.12987,129870,1.12938,129380,1.12954,129540
2019-03-25 00.00.00.000,1.12957,129570,1.12981,129810,1.12947,129470,1.12954,129540
2019-03-25 01.00.00.000,1.12955,129550,1.12964,129640,1.12888,128880,1.12898,128980
2019-03-25 02.00.00.000,1.12899,128990,1.12954,129540,1.12899,128990,1.12948,129480
2019-03-25 03.00.00.000,1.12949,129490,1.12994,129940,1.12949,129490,1.12959,129590
2019-03-25 04.00.00.000,1.12957,129570,1.13,130000,1.12947,129470,1.12989,129890
2019-03-25 05.00.00.000,1.12988,129880,1.13005,130050,1.12959,129590,1.12979,129790
2019-03-25 06.00.00.000,1.1298,129800,1.1304,130400,1.1298,129800,1.1303,130300
2019-03-25 07.00.00.000,1.13027,130270,1.13045,130450,1.12998,129980,1.13031,130310
2019-03-25 08.00.00.000,1.1303,130300,1.1314,131400,1.13027,130270,1.13088,130880
2019-03-25 09.00.00.000,1.13081,130810,1.13118,131180,1.12945,129450,1.13081,130810
2019-03-25 10.00.00.000,1.13082,130820,1.13232,132320,1.13076,130760,1.13202,132020
2019-03-25 11.00.00.000,1.13201,132010,1.13247,132470,1.13123,131230,1.13125,131250
2019-03-25 12.00.00.000,1.13124,131240,1.13138,131380,1.13036,130360,1.1309,130900
2019-03-25 13.00.00.000,1.13089,130890,1.13239,132390,1.13087,130870,1.13182,131820
2019-03-25 14.00.00.000,1.13184,131840,1.13268,132680,1.13123,131230,1.13163,131630
2019-03-25 15.00.00.000,1.13162,131620,1.13255,132550,1.13113,131130,1.13213,132130
2019-03-25 16.00.00.000,1.13211,132110,1.13311,133110,1.13179,131790,1.13215,132150
2019-03-25 17.00.00.000,1.13214,132140,1.13232,132320,1.13104,131040,1.13114,131140
2019-03-25 18.00.00.000,1.13112,131120,1.13207,132070,1.131,131000,1.13163,131630
2019-03-25 19.00.00.000,1.13162,131620,1.13259,132590,1.13106,131060,1.13119,131190
2019-03-25 20.00.00.000,1.1312,131200,1.13147,131470,1.13107,131070,1.13147,131470
2019-03-25 21.00.00.000,1.13146,131460,1.13147,131470,1.13099,130990,1.13114,131140
2019-03-25 22.00.00.000,1.13116,131160,1.13153,131530,1.13098,130980,1.13141,131410
2019-03-25 23.00.00.000,1.13167,131670,1.13191,131910,1.13139,131390,1.13143,131430
2019-03-26 00.00.00.000,1.13144,131440,1.13168,131680,1.13141,131410,1.13151,131510
2019-03-26 01.00.00.000,1.13149,131490,1.13185,131850,1.13128,131280,1.13175,131750
2019-03-26 02.00.00.000,1.13176,131760,1.13217,132170,1.13149,131490,1.13163,131630
2019-03-26 03.00.00.000,1.13162,131620,1.13169,131690,1.1314,131400,1.13166,131660
2019-03-26 04.00.00.000,1.13165,131650,1.13176,131760,1.13143,131430,1.1316,131600
2019-03-26 05.00.00.000,1.13159,131590,1.13174,131740,1.13109,131090,1.13109,131090
2019-03-26 06.00.00.000,1.13108,131080,1.13118,131180,1.1305,130500,1.13072,130720
2019-03-26 07.00.00.000,1.13073,130730,1.13117,131170,1.13065,130650,1.13077,130770
2019-03-26 08.00.00.000,1.13075,130750,1.13166,131660,1.1305,130500,1.13125,131250
2019-03-26 09.00.00.000,1.13122,131220,1.13152,131520,1.13027,130270,1.13066,130660
2019-03-26 10.00.00.000,1.13068,130680,1.13187,131870,1.13065,130650,1.1317,131700
2019-03-26 11.00.00.000,1.13169,131690,1.13258,132580,1.13146,131460,1.13232,132320
2019-03-26 12.00.00.000,1.13231,132310,1.13256,132560,1.13087,130870,1.13104,131040
2019-03-26 13.00.00.000,1.13105,131050,1.13116,131160,1.12846,128460,1.12876,128760
2019-03-26 14.00.00.000,1.12874,128740,1.1296,129600,1.12801,128010,1.12851,128510
2019-03-26 15.00.00.000,1.12854,128540,1.12997,129970,1.12854,128540,1.12973,129730
2019-03-26 16.00.00.000,1.12977,129770,1.12985,129850,1.12778,127780,1.1279,127900
2019-03-26 17.00.00.000,1.12791,127910,1.12903,129030,1.1279,127900,1.12882,128820
2019-03-26 18.00.00.000,1.12883,128830,1.12945,129450,1.1278,127800,1.12831,128310
2019-03-26 19.00.00.000,1.1283,128300,1.12835,128350,1.12761,127610,1.12771,127710
2019-03-26 20.00.00.000,1.1277,127700,1.12808,128080,1.1265,126500,1.12691,126910
2019-03-26 21.00.00.000,1.12692,126920,1.12713,127130,1.12632,126320,1.1265,126500
2019-03-26 22.00.00.000,1.12637,126370,1.1272,127200,1.12629,126290,1.12698,126980
2019-03-26 23.00.00.000,1.12713,127130,1.1277,127700,1.12706,127060,1.12753,127530
2019-03-27 00.00.00.000,1.12752,127520,1.12764,127640,1.12732,127320,1.12737,127370
2019-03-27 01.00.00.000,1.12735,127350,1.12743,127430,1.12612,126120,1.12667,126670
2019-03-27 02.00.00.000,1.12669,126690,1.12672,126720,1.12548,125480,1.12556,125560
