date,open,,high,,low,,close,
2019-03-04 17.15.00.000,1.13281,132810,1.13327,133270,1.13276,132760,1.13323,133230
2019-03-04 17.30.00.000,1.13324,133240,1.13347,133470,1.13309,133090,1.13322,133220
2019-03-04 17.45.00.000,1.13321,133210,1.13352,133520,1.1332,133200,1.13333,133330
2019-03-04 18.00.00.000,1.13331,133310,1.13347,133470,1.1331,133100,1.1332,133200
2019-03-04 18.15.00.000,1.13321,133210,1.13322,133220,1.13303,133030,1.13308,133080
2019-03-04 18.30.00.000,1.13311,133110,1.13314,133140,1.13292,132920,1.13295,132950
2019-03-04 18.45.00.000,1.13294,132940,1.13338,133380,1.13292,132920,1.13329,133290
2019-03-04 19.00.00.000,1.1333,133300,1.1335,133500,1.13263,132630,1.13294,132940
2019-03-04 19.15.00.000,1.13295,132950,1.13304,133040,1.13248,132480,1.13258,132580
2019-03-04 19.30.00.000,1.13259,132590,1.13276,132760,1.13251,132510,1.13272,132720
2019-03-04 19.45.00.000,1.13271,132710,1.13318,133180,1.13267,132670,1.13302,133020
2019-03-04 20.00.00.000,1.13299,132990,1.13324,133240,1.13288,132880,1.13303,133030
2019-03-04 20.15.00.000,1.13301,133010,1.13319,133190,1.13284,132840,1.13309,133090
2019-03-04 20.30.00.000,1.13312,133120,1.13348,133480,1.13308,133080,1.13348,133480
2019-03-04 20.45.00.000,1.13347,133470,1.13402,134020,1.13342,133420,1.13393,133930
2019-03-04 21.00.00.000,1.13392,133920,1.13425,134250,1.13389,133890,1.13422,134220
2019-03-04 21.15.00.000,1.1342,134200,1.13428,134280,1.13412,134120,1.13414,134140
2019-03-04 21.30.00.000,1.13412,134120,1.13419,134190,1.13408,134080,1.13413,134130
2019-03-04 21.45.00.000,1.13414,134140,1.1342,134200,1.13402,134020,1.13402,134020
2019-03-04 22.00.00.000,1.13403,134030,1.13418,134180,1.13395,133950,1.13401,134010
2019-03-04 22.15.00.000,1.13351,133510,1.13403,134030,1.13338,133380,1.13365,133650
2019-03-04 22.30.00.000,1.13364,133640,1.13411,134110,1.13342,133420,1.13362,133620
2019-03-04 22.45.00.000,1.13361,133610,1.13388,133880,1.13359,133590,1.13376,133760
2019-03-04 23.00.00.000,1.13377,133770,1.13388,133880,1.13344,133440,1.13352,133520
2019-03-04 23.15.00.000,1.13358,133580,1.1338,133800,1.13356,133560,1.13372,133720
2019-03-04 23.30.00.000,1.13373,133730,1.13386,133860,1.1337,133700,1.13382,133820
2019-03-04 23.45.00.000,1.13383,133830,1.13383,133830,1.13365,133650,1.13367,133670
2019-03-05 00.00.00.000,1.13368,133680,1.13378,133780,1.13362,133620,1.13362,133620
2019-03-05 00.15.00.000,1.13364,133640,1.13377,133770,1.13345,133450,1.13351,133510
2019-03-05 00.30.00.000,1.1335,133500,1.13352,133520,1.13331,133310,1.13333,133330
2019-03-05 00.45.00.000,1.13334,133340,1.13352,133520,1.13325,133250,1.13343,133430
2019-03-05 01.00.00.000,1.13342,133420,1.13351,133510,1.13335,133350,1.1334,133400
2019-03-05 01.15.00.000,1.13341,133410,1.1335,133500,1.1333,133300,1.13331,133310
2019-03-05 01.30.00.000,1.13332,133320,1.13347,133470,1.13324,133240,1.13343,133430
2019-03-05 01.45.00.000,1.13344,133440,1.13354,133540,1.13326,133260,1.13352,133520
2019-03-05 02.00.00.000,1.13351,133510,1.13351,133510,1.13324,133240,1.13333,133330
2019-03-05 02.15.00.000,1.13334,133340,1.1334,133400,1.13325,133250,1.13334,133340
2019-03-05 02.30.00.000,1.13333,133330,1.13343,133430,1.1332,133200,1.13324,133240
2019-03-05 02.45.00.000,1.13325,133250,1.13359,133590,1.13324,133240,1.13337,133370
2019-03-05 03.00.00.000,1.13339,133390,1.13362,133620,1.13331,133310,1.13353,133530
2019-03-05 03.15.00.000,1.13352,133520,1.13357,133570,1.13338,133380,1.13355,133550
2019-03-05 03.30.00.000,1.13356,133560,1.13375,133750,1.1334,133400,1.13348,133480
2019-03-05 03.45.00.000,1.13345,133450,1.13368,133680,1.13322,133220,1.13323,133230
2019-03-05 04.00.00.000,1.13319,133190,1.1333,133300,1.1327,132700,1.13273,132730
2019-03-05 04.15.00.000,1.13274,132740,1.13279,132790,1.13246,132460,1.13276,132760
2019-03-05 04.30.00.000,1.13277,132770,1.13297,132970,1.13271,132710,1.13291,132910
2019-03-05 04.45.00.000,1.13292,132920,1.13296,132960,1.13283,132830,1.13296,132960
2019-03-05 05.00.00.000,1.13295,132950,1.13313,133130,1.13292,132920,1.13306,133060
2019-03-05 05.15.00.000,1.13302,133020,1.13305,133050,1.13284,132840,1.13289,132890
2019-03-05 05.30.00.000,1.13288,132880,1.13297,132970,1.13285,132850,1.13288,132880
2019-03-05 05.45.00.000,1.13289,132890,1.13295,132950,1.1328,132800,1.1328,132800
2019-03-05 06.00.00.000,1.13278,132780,1.13289,132890,1.13273,132730,1.13286,132860
2019-03-05 06.15.00.000,1.13288,132880,1.13292,132920,1.13261,132610,1.13289,132890
2019-03-05 06.30.00.000,1.13286,132860,1.13311,133110,1.13275,132750,1.13301,133010
2019-03-05 06.45.00.000,1.133,133000,1.13311,133110,1.13289,132890,1.13304,133040
2019-03-05 07.00.00.000,1.13305,133050,1.13306,133060,1.13202,132020,1.13234,132340
2019-03-05 07.15.00.000,1.13233,132330,1.13276,132760,1.1323,132300,1.13251,132510
2019-03-05 07.30.00.000,1.13255,132550,1.13255,132550,1.13182,131820,1.13198,131980
2019-03-05 07.45.00.000,1.13197,131970,1.13256,132560,1.1318,131800,1.13256,132560
2019-03-05 08.00.00.000,1.13254,132540,1.13271,132710,1.13217,132170,1.13269,132690
2019-03-05 08.15.00.000,1.13266,132660,1.13288,132880,1.13159,131590,1.13188,131880
2019-03-05 08.30.00.000,1.13189,131890,1.13252,132520,1.13179,131790,1.1322,132200
2019-03-05 08.45.00.000,1.13219,132190,1.13245,132450,1.13202,132020,1.13218,132180
2019-03-05 09.00.00.000,1.13217,132170,1.1338,133800,1.13217,132170,1.13354,133540
2019-03-05 09.15.00.000,1.13352,133520,1.13371,133710,1.1327,132700,1.13276,132760
2019-03-05 09.30.00.000,1.13277,132770,1.13296,132960,1.13251,132510,1.1326,132600
2019-03-05 09.45.00.000,1.13263,132630,1.13312,133120,1.1326,132600,1.13312,133120
2019-03-05 10.00.00.000,1.1331,133100,1.13316,133160,1.13252,132520,1.1327,132700
2019-03-05 10.15.00.000,1.13271,132710,1.13292,132920,1.13247,132470,1.13258,132580
2019-03-05 10.30.00.000,1.13256,132560,1.13266,132660,1.13205,132050,1.13226,132260
2019-03-05 10.45.00.000,1.13227,132270,1.13258,132580,1.13221,132210,1.13257,132570
2019-03-05 11.00.00.000,1.13256,132560,1.13272,132720,1.13242,132420,1.13242,132420
2019-03-05 11.15.00.000,1.13238,132380,1.13289,132890,1.13227,132270,1.13289,132890
2019-03-05 11.30.00.000,1.13291,132910,1.13309,133090,1.13284,132840,1.13286,132860
2019-03-05 11.45.00.000,1.13287,132870,1.13321,133210,1.13287,132870,1.13311,133110
2019-03-05 12.00.00.000,1.13312,133120,1.13338,133380,1.13301,133010,1.13336,133360
2019-03-05 12.15.00.000,1.13337,133370,1.13371,133710,1.13317,133170,1.13366,133660
2019-03-05 12.30.00.000,1.13368,133680,1.13383,133830,1.13336,133360,1.13338,133380
2019-03-05 12.45.00.000,1.13335,133350,1.13338,133380,1.13267,132670,1.13275,132750
2019-03-05 13.00.00.000,1.13276,132760,1.13292,132920,1.13226,132260,1.13231,132310
2019-03-05 13.15.00.000,1.13241,132410,1.13288,132880,1.1323,132300,1.13287,132870
2019-03-05 13.30.00.000,1.13288,132880,1.13288,132880,1.13225,132250,1.13247,132470
2019-03-05 13.45.00.000,1.13245,132450,1.13278,132780,1.13239,132390,1.13274,132740
2019-03-05 14.00.00.000,1.13275,132750,1.13311,133110,1.13254,132540,1.13306,133060
2019-03-05 14.15.00.000,1.13308,133080,1.13351,133510,1.13259,132590,1.13296,132960
2019-03-05 14.30.00.000,1.13297,132970,1.13312,133120,1.13191,131910,1.13236,132360
2019-03-05 14.45.00.000,1.13237,132370,1.13321,133210,1.13226,132260,1.13271,132710
2019-03-05 15.00.00.000,1.1327,132700,1.13307,133070,1.13248,132480,1.13256,132560
2019-03-05 15.15.00.000,1.13237,132370,1.13237,132370,1.13059,130590,1.13087,130870
2019-03-05 15.30.00.000,1.13088,130880,1.13088,130880,1.12931,129310,1.12933,129330
2019-03-05 15.45.00.000,1.12931,129310,1.12977,129770,1.12919,129190,1.12967,129670
2019-03-05 16.00.00.000,1.12966,129660,1.13072,130720,1.12952,129520,1.13065,130650
2019-03-05 16.15.00.000,1.13063,130630,1.13072,130720,1.12943,129430,1.12953,129530
2019-03-05 16.30.00.000,1.12955,129550,1.1303,130300,1.1292,129200,1.12995,129950
2019-03-05 16.45.00.000,1.12998,129980,1.1302,130200,1.12978,129780,1.12984,129840
2019-03-05 17.00.00.000,1.12983,129830,1.13014,130140,1.12944,129440,1.12985,129850
2019-03-05 17.15.00.000,1.12984,129840,1.12997,129970,1.12923,129230,1.12924,129240
2019-03-05 17.30.00.000,1.12922,129220,1.12946,129460,1.12895,128950,1.12908,129080
2019-03-05 17.45.00.000,1.12907,129070,1.12954,129540,1.12906,129060,1.12934,129340
2019-03-05 18.00.00.000,1.12936,129360,1.12971,129710,1.12936,129360,1.1297,129700
2019-03-05 18.15.00.000,1.12971,129710,1.12993,129930,1.12939,129390,1.12975,129750
2019-03-05 18.30.00.000,1.12974,129740,1.13044,130440,1.1297,129700,1.13043,130430
2019-03-05 18.45.00.000,1.13044,130440,1.13093,130930,1.13025,130250,1.13093,130930
2019-03-05 19.00.00.000,1.13097,130970,1.13103,131030,1.13054,130540,1.13059,130590
2019-03-05 19.15.00.000,1.13061,130610,1.13077,130770,1.13049,130490,1.13063,130630
2019-03-05 19.30.00.000,1.13062,130620,1.13082,130820,1.13057,130570,1.13061,130610
2019-03-05 19.45.00.000,1.1306,130600,1.13072,130720,1.13048,130480,1.13067,130670
2019-03-05 20.00.00.000,1.13066,130660,1.13069,130690,1.13022,130220,1.13027,130270
2019-03-05 20.15.00.000,1.13028,130280,1.13077,130770,1.13028,130280,1.13072,130720
2019-03-05 20.30.00.000,1.13073,130730,1.13082,130820,1.13067,130670,1.13073,130730
2019-03-05 20.45.00.000,1.13074,130740,1.13074,130740,1.13055,130550,1.13062,130620
2019-03-05 21.00.00.000,1.13061,130610,1.13079,130790,1.13053,130530,1.13076,130760
2019-03-05 21.15.00.000,1.13074,130740,1.13079,130790,1.13062,130620,1.13073,130730
2019-03-05 21.30.00.000,1.13074,130740,1.13083,130830,1.13072,130720,1.13073,130730
2019-03-05 21.45.00.000,1.1307,130700,1.13075,130750,1.13061,130610,1.13068,130680
2019-03-05 22.00.00.000,1.13067,130670,1.13081,130810,1.13046,130460,1.13072,130720
2019-03-05 22.15.00.000,1.13069,130690,1.13077,130770,1.13061,130610,1.13074,130740
2019-03-05 22.30.00.000,1.13073,130730,1.13074,130740,1.13055,130550,1.13062,130620
2019-03-05 22.45.00.000,1.13063,130630,1.13063,130630,1.13046,130460,1.13048,130480
2019-03-05 23.00.00.000,1.13047,130470,1.13051,130510,1.12981,129810,1.12984,129840
2019-03-05 23.15.00.000,1.12994,129940,1.13039,130390,1.12994,129940,1.13032,130320
2019-03-05 23.30.00.000,1.1303,130300,1.13055,130550,1.1303,130300,1.13046,130460
2019-03-05 23.45.00.000,1.13049,130490,1.13063,130630,1.13047,130470,1.13062,130620
2019-03-06 00.00.00.000,1.13061,130610,1.13064,130640,1.13052,130520,1.13059,130590
2019-03-06 00.15.00.000,1.1306,130600,1.1307,130700,1.13042,130420,1.13046,130460
2019-03-06 00.30.00.000,1.13047,130470,1.13057,130570,1.13037,130370,1.13046,130460
2019-03-06 00.45.00.000,1.13045,130450,1.13045,130450,1.12998,129980,1.13,130000
2019-03-06 01.00.00.000,1.12999,129990,1.13008,130080,1.12977,129770,1.13006,130060
2019-03-06 01.15.00.000,1.13005,130050,1.13017,130170,1.12981,129810,1.13016,130160
2019-03-06 01.30.00.000,1.13015,130150,1.13015,130150,1.12991,129910,1.13007,130070
2019-03-06 01.45.00.000,1.1301,130100,1.13032,130320,1.13006,130060,1.13026,130260
2019-03-06 02.00.00.000,1.13025,130250,1.13027,130270,1.13012,130120,1.13027,130270
2019-03-06 02.15.00.000,1.13028,130280,1.13034,130340,1.13014,130140,1.13017,130170
2019-03-06 02.30.00.000,1.1302,130200,1.1302,130200,1.12998,129980,1.13001,130010
2019-03-06 02.45.00.000,1.13,130000,1.13012,130120,1.12986,129860,1.1299,129900
2019-03-06 03.00.00.000,1.12987,129870,1.12987,129870,1.12922,129220,1.12951,129510
2019-03-06 03.15.00.000,1.12952,129520,1.12981,129810,1.12952,129520,1.12956,129560
2019-03-06 03.30.00.000,1.12955,129550,1.12966,129660,1.12952,129520,1.12956,129560
2019-03-06 03.45.00.000,1.12955,129550,1.12956,129560,1.1291,129100,1.12912,129120
2019-03-06 04.00.00.000,1.12913,129130,1.12932,129320,1.12896,128960,1.12929,129290
2019-03-06 04.15.00.000,1.12928,129280,1.1296,129600,1.12928,129280,1.12942,129420
2019-03-06 04.30.00.000,1.12943,129430,1.12971,129710,1.12943,129430,1.12966,129660
2019-03-06 04.45.00.000,1.12965,129650,1.12992,129920,1.12962,129620,1.12986,129860
2019-03-06 05.00.00.000,1.12983,129830,1.12991,129910,1.12962,129620,1.12987,129870
2019-03-06 05.15.00.000,1.12986,129860,1.12999,129990,1.1297,129700,1.12971,129710
2019-03-06 05.30.00.000,1.12972,129720,1.12974,129740,1.12954,129540,1.1296,129600
2019-03-06 05.45.00.000,1.12961,129610,1.12964,129640,1.1294,129400,1.1295,129500
2019-03-06 06.00.00.000,1.12951,129510,1.12987,129870,1.12945,129450,1.12977,129770
2019-03-06 06.15.00.000,1.12976,129760,1.12981,129810,1.12945,129450,1.12971,129710
2019-03-06 06.30.00.000,1.1297,129700,1.12976,129760,1.12945,129450,1.12957,129570
2019-03-06 06.45.00.000,1.1296,129600,1.12991,129910,1.12955,129550,1.12986,129860
2019-03-06 07.00.00.000,1.12988,129880,1.13033,130330,1.12982,129820,1.13021,130210
2019-03-06 07.15.00.000,1.1302,130200,1.13028,130280,1.12976,129760,1.12992,129920
2019-03-06 07.30.00.000,1.12991,129910,1.12998,129980,1.1296,129600,1.12982,129820
2019-03-06 07.45.00.000,1.12981,129810,1.13023,130230,1.1297,129700,1.13021,130210
2019-03-06 08.00.00.000,1.13022,130220,1.13038,130380,1.12987,129870,1.13003,130030
2019-03-06 08.15.00.000,1.13005,130050,1.13057,130570,1.12991,129910,1.13036,130360
2019-03-06 08.30.00.000,1.13034,130340,1.13072,130720,1.13033,130330,1.13067,130670
2019-03-06 08.45.00.000,1.13066,130660,1.131,131000,1.1305,130500,1.13071,130710
2019-03-06 09.00.00.000,1.1307,130700,1.1308,130800,1.13054,130540,1.13067,130670
2019-03-06 09.15.00.000,1.13069,130690,1.1307,130700,1.13012,130120,1.13015,130150
2019-03-06 09.30.00.000,1.13016,130160,1.13042,130420,1.13,130000,1.13024,130240
2019-03-06 09.45.00.000,1.13023,130230,1.13068,130680,1.13021,130210,1.13047,130470
2019-03-06 10.00.00.000,1.13046,130460,1.13047,130470,1.13003,130030,1.13009,130090
2019-03-06 10.15.00.000,1.13008,130080,1.1305,130500,1.1299,129900,1.13029,130290
2019-03-06 10.30.00.000,1.1303,130300,1.13033,130330,1.12979,129790,1.13023,130230
2019-03-06 10.45.00.000,1.13027,130270,1.1305,130500,1.12996,129960,1.13002,130020
2019-03-06 11.00.00.000,1.13003,130030,1.13031,130310,1.12997,129970,1.13031,130310
2019-03-06 11.15.00.000,1.1303,130300,1.13062,130620,1.13026,130260,1.13043,130430
2019-03-06 11.30.00.000,1.13044,130440,1.13055,130550,1.13036,130360,1.1305,130500
2019-03-06 11.45.00.000,1.13049,130490,1.13062,130620,1.13025,130250,1.13042,130420
2019-03-06 12.00.00.000,1.13043,130430,1.1305,130500,1.13013,130130,1.13016,130160
2019-03-06 12.15.00.000,1.1302,130200,1.13054,130540,1.1302,130200,1.13043,130430
2019-03-06 12.30.00.000,1.13044,130440,1.13046,130460,1.12996,129960,1.13004,130040
2019-03-06 12.45.00.000,1.13005,130050,1.13051,130510,1.13,130000,1.13047,130470
2019-03-06 13.00.00.000,1.13046,130460,1.1305,130500,1.1301,130100,1.13026,130260
2019-03-06 13.15.00.000,1.13028,130280,1.13061,130610,1.13027,130270,1.13037,130370
2019-03-06 13.30.00.000,1.13041,130410,1.1315,131500,1.13033,130330,1.1306,130600
2019-03-06 13.45.00.000,1.13058,130580,1.13085,130850,1.12854,128540,1.13016,130160
2019-03-06 14.00.00.000,1.13019,130190,1.13074,130740,1.13,130000,1.13046,130460
2019-03-06 14.15.00.000,1.13045,130450,1.13087,130870,1.13042,130420,1.13075,130750
2019-03-06 14.30.00.000,1.13074,130740,1.13171,131710,1.13071,130710,1.13109,131090
2019-03-06 14.45.00.000,1.13108,131080,1.13133,131330,1.13065,130650,1.13093,130930
2019-03-06 15.00.00.000,1.13095,130950,1.13099,130990,1.13055,130550,1.13096,130960
2019-03-06 15.15.00.000,1.131,131000,1.1315,131500,1.13072,130720,1.13092,130920
2019-03-06 15.30.00.000,1.13093,130930,1.13132,131320,1.13062,130620,1.13065,130650
2019-03-06 15.45.00.000,1.13067,130670,1.13193,131930,1.1306,130600,1.13185,131850
2019-03-06 16.00.00.000,1.13184,131840,1.13233,132330,1.13159,131590,1.13172,131720
2019-03-06 16.15.00.000,1.13171,131710,1.13245,132450,1.13159,131590,1.13208,132080
2019-03-06 16.30.00.000,1.13206,132060,1.13231,132310,1.13171,131710,1.13171,131710
2019-03-06 16.45.00.000,1.13172,131720,1.13176,131760,1.13116,131160,1.1314,131400
2019-03-06 17.00.00.000,1.13141,131410,1.13196,131960,1.1314,131400,1.13182,131820
2019-03-06 17.15.00.000,1.13183,131830,1.13196,131960,1.13139,131390,1.13139,131390
2019-03-06 17.30.00.000,1.13137,131370,1.13148,131480,1.13123,131230,1.13127,131270
2019-03-06 17.45.00.000,1.13125,131250,1.13132,131320,1.13051,130510,1.13062,130620
2019-03-06 18.00.00.000,1.13061,130610,1.13087,130870,1.13043,130430,1.1308,130800
2019-03-06 18.15.00.000,1.13075,130750,1.13106,131060,1.13066,130660,1.13077,130770
2019-03-06 18.30.00.000,1.13078,130780,1.13094,130940,1.13067,130670,1.13081,130810
2019-03-06 18.45.00.000,1.13082,130820,1.1311,131100,1.13061,130610,1.13097,130970
2019-03-06 19.00.00.000,1.13095,130950,1.13114,131140,1.13068,130680,1.13071,130710
2019-03-06 19.15.00.000,1.13075,130750,1.13076,130760,1.13042,130420,1.13057,130570
2019-03-06 19.30.00.000,1.13056,130560,1.13082,130820,1.13043,130430,1.13067,130670
2019-03-06 19.45.00.000,1.13069,130690,1.13111,131110,1.13062,130620,1.13074,130740
2019-03-06 20.00.00.000,1.13073,130730,1.13091,130910,1.13063,130630,1.13076,130760
2019-03-06 20.15.00.000,1.13075,130750,1.13083,130830,1.13064,130640,1.13078,130780
2019-03-06 20.30.00.000,1.13079,130790,1.13103,131030,1.13078,130780,1.13092,130920
2019-03-06 20.45.00.000,1.13091,130910,1.13114,131140,1.13089,130890,1.13109,131090
2019-03-06 21.00.00.000,1.13108,131080,1.1312,131200,1.13097,130970,1.1311,131100
2019-03-06 21.15.00.000,1.13109,131090,1.13112,131120,1.13097,130970,1.13097,130970
2019-03-06 21.30.00.000,1.13096,130960,1.13102,131020,1.13087,130870,1.13087,130870
2019-03-06 21.45.00.000,1.13086,130860,1.13094,130940,1.13076,130760,1.13087,130870
2019-03-06 22.00.00.000,1.13085,130850,1.13086,130860,1.1306,130600,1.1306,130600
2019-03-06 22.15.00.000,1.13076,130760,1.13095,130950,1.13068,130680,1.13089,130890
2019-03-06 22.30.00.000,1.13088,130880,1.13089,130890,1.13074,130740,1.13076,130760
2019-03-06 22.45.00.000,1.13074,130740,1.13083,130830,1.1307,130700,1.13077,130770
2019-03-06 23.00.00.000,1.13076,130760,1.13084,130840,1.13074,130740,1.13077,130770
2019-03-06 23.15.00.000,1.13079,130790,1.13097,130970,1.13064,130640,1.13092,130920
2019-03-06 23.30.00.000,1.13093,130930,1.1311,131100,1.13091,130910,1.1311,131100
2019-03-06 23.45.00.000,1.13107,131070,1.13112,131120,1.13105,131050,1.13108,131080
2019-03-07 00.00.00.000,1.1311,131100,1.13134,131340,1.13106,131060,1.13128,131280
2019-03-07 00.15.00.000,1.13129,131290,1.13139,131390,1.13113,131130,1.13132,131320
2019-03-07 00.30.00.000,1.1313,131300,1.13155,131550,1.13119,131190,1.13126,131260
2019-03-07 00.45.00.000,1.13125,131250,1.13131,131310,1.13094,130940,1.13121,131210
2019-03-07 01.00.00.000,1.1312,131200,1.13134,131340,1.13116,131160,1.13116,131160
2019-03-07 01.15.00.000,1.13117,131170,1.13129,131290,1.13108,131080,1.13127,131270
2019-03-07 01.30.00.000,1.13125,131250,1.13133,131330,1.13114,131140,1.13114,131140
2019-03-07 01.45.00.000,1.13113,131130,1.13132,131320,1.13109,131090,1.1312,131200
2019-03-07 02.00.00.000,1.13123,131230,1.13128,131280,1.13081,130810,1.13084,130840
2019-03-07 02.15.00.000,1.13082,130820,1.131,131000,1.13073,130730,1.13075,130750
2019-03-07 02.30.00.000,1.13074,130740,1.13078,130780,1.13051,130510,1.13052,130520
2019-03-07 02.45.00.000,1.13053,130530,1.13075,130750,1.13045,130450,1.13075,130750
2019-03-07 03.00.00.000,1.13074,130740,1.13075,130750,1.13061,130610,1.13064,130640
2019-03-07 03.15.00.000,1.13065,130650,1.13083,130830,1.1306,130600,1.13079,130790
2019-03-07 03.30.00.000,1.13076,130760,1.13081,130810,1.1304,130400,1.13045,130450
2019-03-07 03.45.00.000,1.13043,130430,1.13047,130470,1.13026,130260,1.13037,130370
2019-03-07 04.00.00.000,1.13036,130360,1.13045,130450,1.13031,130310,1.13043,130430
2019-03-07 04.15.00.000,1.13044,130440,1.13061,130610,1.13041,130410,1.13055,130550
2019-03-07 04.30.00.000,1.13054,130540,1.13063,130630,1.13044,130440,1.13046,130460
2019-03-07 04.45.00.000,1.13047,130470,1.13055,130550,1.13045,130450,1.13046,130460
2019-03-07 05.00.00.000,1.13045,130450,1.13054,130540,1.13039,130390,1.1304,130400
2019-03-07 05.15.00.000,1.13039,130390,1.1305,130500,1.13031,130310,1.13042,130420
2019-03-07 05.30.00.000,1.13041,130410,1.13046,130460,1.13035,130350,1.13043,130430
2019-03-07 05.45.00.000,1.13041,130410,1.13049,130490,1.1303,130300,1.13047,130470
2019-03-07 06.00.00.000,1.13048,130480,1.13064,130640,1.13047,130470,1.13063,130630
2019-03-07 06.15.00.000,1.13064,130640,1.13073,130730,1.13049,130490,1.13062,130620
2019-03-07 06.30.00.000,1.13063,130630,1.13065,130650,1.13044,130440,1.13044,130440
2019-03-07 06.45.00.000,1.13045,130450,1.13056,130560,1.1304,130400,1.1305,130500
2019-03-07 07.00.00.000,1.13051,130510,1.13057,130570,1.1302,130200,1.13022,130220
2019-03-07 07.15.00.000,1.13024,130240,1.13041,130410,1.1301,130100,1.13038,130380
2019-03-07 07.30.00.000,1.13033,130330,1.13058,130580,1.13025,130250,1.13036,130360
2019-03-07 07.45.00.000,1.13037,130370,1.13073,130730,1.13022,130220,1.13057,130570
2019-03-07 08.00.00.000,1.13056,130560,1.13097,130970,1.13056,130560,1.13071,130710
2019-03-07 08.15.00.000,1.13074,130740,1.131,131000,1.13046,130460,1.13075,130750
2019-03-07 08.30.00.000,1.13076,130760,1.1313,131300,1.13061,130610,1.13118,131180
2019-03-07 08.45.00.000,1.13119,131190,1.13132,131320,1.13082,130820,1.13082,130820
2019-03-07 09.00.00.000,1.13088,130880,1.13118,131180,1.13081,130810,1.13111,131110
2019-03-07 09.15.00.000,1.13112,131120,1.13137,131370,1.13093,130930,1.13129,131290
2019-03-07 09.30.00.000,1.1313,131300,1.13133,131330,1.13092,130920,1.13096,130960
2019-03-07 09.45.00.000,1.13095,130950,1.13118,131180,1.13076,130760,1.13117,131170
2019-03-07 10.00.00.000,1.13119,131190,1.13128,131280,1.13091,130910,1.13092,130920
2019-03-07 10.15.00.000,1.13091,130910,1.13144,131440,1.1308,130800,1.13133,131330
2019-03-07 10.30.00.000,1.13132,131320,1.13143,131430,1.13116,131160,1.13142,131420
2019-03-07 10.45.00.000,1.13141,131410,1.13156,131560,1.13121,131210,1.13124,131240
2019-03-07 11.00.00.000,1.13125,131250,1.13182,131820,1.13116,131160,1.13162,131620
2019-03-07 11.15.00.000,1.13161,131610,1.13197,131970,1.13161,131610,1.13181,131810
2019-03-07 11.30.00.000,1.13182,131820,1.13201,132010,1.13125,131250,1.13129,131290
2019-03-07 11.45.00.000,1.1313,131300,1.13131,131310,1.13103,131030,1.13126,131260
2019-03-07 12.00.00.000,1.13127,131270,1.13131,131310,1.13072,130720,1.13087,130870
2019-03-07 12.15.00.000,1.13086,130860,1.13095,130950,1.13072,130720,1.13083,130830
2019-03-07 12.30.00.000,1.13085,130850,1.13097,130970,1.13075,130750,1.13089,130890
2019-03-07 12.45.00.000,1.13088,130880,1.13103,131030,1.13061,130610,1.13074,130740
2019-03-07 13.00.00.000,1.13072,130720,1.1308,130800,1.12748,127480,1.12885,128850
2019-03-07 13.15.00.000,1.12884,128840,1.12884,128840,1.12692,126920,1.12707,127070
2019-03-07 13.30.00.000,1.12708,127080,1.12718,127180,1.12628,126280,1.12678,126780
2019-03-07 13.45.00.000,1.12677,126770,1.12681,126810,1.12544,125440,1.12593,125930
2019-03-07 14.00.00.000,1.12591,125910,1.12648,126480,1.12538,125380,1.12602,126020
2019-03-07 14.15.00.000,1.126,126000,1.12601,126010,1.12455,124550,1.12534,125340
2019-03-07 14.30.00.000,1.12535,125350,1.12558,125580,1.12425,124250,1.12449,124490
2019-03-07 14.45.00.000,1.12448,124480,1.12487,124870,1.12329,123290,1.12349,123490
2019-03-07 15.00.00.000,1.12351,123510,1.12386,123860,1.12295,122950,1.12328,123280
2019-03-07 15.15.00.000,1.12329,123290,1.12385,123850,1.12302,123020,1.12366,123660
2019-03-07 15.30.00.000,1.12364,123640,1.12364,123640,1.12306,123060,1.12334,123340
2019-03-07 15.45.00.000,1.12333,123330,1.12413,124130,1.12333,123330,1.12413,124130
2019-03-07 16.00.00.000,1.12411,124110,1.1243,124300,1.12308,123080,1.12317,123170
2019-03-07 16.15.00.000,1.12324,123240,1.12336,123360,1.12231,122310,1.12248,122480
2019-03-07 16.30.00.000,1.12249,122490,1.12283,122830,1.1221,122100,1.1226,122600
2019-03-07 16.45.00.000,1.12259,122590,1.12266,122660,1.12181,121810,1.12211,122110
2019-03-07 17.00.00.000,1.12212,122120,1.12228,122280,1.1206,120600,1.12135,121350
2019-03-07 17.15.00.000,1.12134,121340,1.12149,121490,1.12076,120760,1.12121,121210
2019-03-07 17.30.00.000,1.12123,121230,1.12204,122040,1.12119,121190,1.12203,122030
2019-03-07 17.45.00.000,1.122,122000,1.12283,122830,1.12198,121980,1.12247,122470
2019-03-07 18.00.00.000,1.12249,122490,1.12292,122920,1.12236,122360,1.12251,122510
2019-03-07 18.15.00.000,1.12252,122520,1.12256,122560,1.122,122000,1.12213,122130
2019-03-07 18.30.00.000,1.12214,122140,1.12217,122170,1.12169,121690,1.12217,122170
2019-03-07 18.45.00.000,1.12218,122180,1.12227,122270,1.12161,121610,1.12164,121640
2019-03-07 19.00.00.000,1.12166,121660,1.12208,122080,1.12165,121650,1.12186,121860
2019-03-07 19.15.00.000,1.12183,121830,1.12192,121920,1.12104,121040,1.1213,121300
